Frame, Frame Full, Scene
7820, 0.017499, 0.000102
7821, 0.015746, 0.00011
7822, 0.016797, 9.9e-05
7823, 0.016671, 0.000105
7824, 0.017003, 0.000105
7825, 0.016486, 0.000102
7826, 0.01683, 0.000167
7827, 0.016969, 0.000107
7828, 0.016488, 9.9e-05
7829, 0.016602, 0.000186
7830, 0.016579, 0.00011
7831, 0.0174, 0.000117
7832, 0.015997, 0.000114
7833, 0.016716, 0.000106
7834, 0.016699, 0.000164
7835, 0.016696, 0.000139
7836, 0.017395, 9.8e-05
7837, 0.015942, 0.000112
7838, 0.016716, 0.00021
7839, 0.016978, 0.000101
7840, 0.01636, 0.000108
7841, 0.016965, 0.0001
7842, 0.016821, 0.000104
7843, 0.016352, 0.000125
7844, 0.016833, 9.7e-05
7845, 0.016861, 0.000114
7846, 0.016391, 0.000107
7847, 0.016716, 9.7e-05
7848, 0.017189, 0.000108
7849, 0.016268, 0.000108
7850, 0.016858, 0.0001
7851, 0.016429, 0.000105
7852, 0.017011, 9.7e-05
7853, 0.016399, 0.0001
7854, 0.017124, 0.000106
7855, 0.016314, 0.000101
7856, 0.016716, 0.000121
7857, 0.016901, 0.000115
7858, 0.016442, 0.0001
7859, 0.016695, 0.00018
7860, 0.017245, 0.000108
7861, 0.016254, 0.000101
7862, 0.017021, 0.000133
7863, 0.016916, 9.7e-05
7864, 0.016232, 0.000102
7865, 0.01669, 0.00011
7866, 0.016615, 9.9e-05
7867, 0.016663, 0.000168
7868, 0.016669, 0.000105
7869, 0.016776, 0.000102
7870, 0.016693, 0.00019
7871, 0.017223, 0.000164
7872, 0.016177, 0.000104
7873, 0.016989, 0.000115
7874, 0.016447, 9.7e-05
7875, 0.016745, 9.9e-05
7876, 0.016836, 0.000139
7877, 0.016884, 0.000101
7878, 0.016335, 0.00017
7879, 0.016841, 0.000214
7880, 0.01653, 0.0001
7881, 0.016836, 0.000127
7882, 0.016424, 0.000108
7883, 0.016727, 9.9e-05
7884, 0.016637, 0.000105
7885, 0.017081, 0.0001
7886, 0.016474, 0.000101
7887, 0.016572, 0.000105
7888, 0.016977, 0.000101
7889, 0.016404, 0.000123
7890, 0.01669, 0.000108
7891, 0.01698, 0.000101
7892, 0.016395, 0.000108
7893, 0.016911, 0.000103
7894, 0.016611, 9.9e-05
7895, 0.016528, 0.00013
7896, 0.016801, 9.7e-05
7897, 0.016915, 9.9e-05
7898, 0.016454, 0.000125
7899, 0.016704, 0.0001
7900, 0.017076, 0.00011
7901, 0.016326, 0.00011
7902, 0.016755, 9.8e-05
7903, 0.016691, 0.000108
7904, 0.016742, 0.000106
7905, 0.016642, 0.0001
7906, 0.016749, 0.000106
7907, 0.016572, 9.8e-05
7908, 0.016769, 9.8e-05
7909, 0.016551, 0.000109
7910, 0.017023, 9.7e-05
7911, 0.016395, 0.000106
7912, 0.017083, 0.000106
7913, 0.016341, 0.000101
7914, 0.016966, 0.000174
7915, 0.016503, 0.000138
7916, 0.016612, 9.9e-05
7917, 0.016641, 0.000112
7918, 0.017158, 0.0001
7919, 0.016303, 0.000102
7920, 0.016982, 0.000113
7921, 0.016499, 0.0001
7922, 0.017022, 0.00012
7923, 0.016571, 0.000105
7924, 0.016641, 9.9e-05
7925, 0.0168, 0.000173
7926, 0.016494, 0.000105
7927, 0.016683, 9.9e-05
7928, 0.016867, 0.000106
7929, 0.016513, 0.0001
7930, 0.016683, 9.8e-05
7931, 0.016923, 0.000106
7932, 0.016524, 0.000105
7933, 0.01687, 0.000112
7934, 0.016431, 0.000137
7935, 0.016691, 0.0001
7936, 0.016829, 0.000106
7937, 0.016753, 0.000107
7938, 0.016496, 9.9e-05
7939, 0.016697, 0.000153
7940, 0.017019, 0.000118
7941, 0.016398, 0.000103
7942, 0.017093, 0.000108
7943, 0.01638, 9.8e-05
7944, 0.016665, 0.000106
7945, 0.016651, 0.000133
7946, 0.016866, 0.0001
7947, 0.016511, 0.000135
7948, 0.016716, 0.00015
7949, 0.016965, 0.000139
7950, 0.016336, 0.000104
7951, 0.016753, 9.7e-05
7952, 0.01701, 0.000101
7953, 0.016352, 0.000167
7954, 0.016996, 9.8e-05
7955, 0.016438, 0.000106
7956, 0.016862, 0.00018
7957, 0.017189, 0.000111
7958, 0.016391, 0.000135
7959, 0.01641, 0.000122
7960, 0.016937, 0.000119
7961, 0.016425, 0.000139
7962, 0.016932, 0.000108
7963, 0.017147, 0.000109
7964, 0.016368, 0.00016
7965, 0.016415, 0.000145
7966, 0.016643, 0.000121
7967, 0.016852, 0.000118
7968, 0.016581, 0.000103
7969, 0.016624, 0.000124
7970, 0.016686, 0.000123
7971, 0.016686, 0.000103
7972, 0.016697, 0.000116
7973, 0.016689, 0.000109
7974, 0.016656, 0.000106
7975, 0.016829, 0.000112
7976, 0.016683, 0.000104
7977, 0.016617, 0.000138
7978, 0.016618, 0.000114
7979, 0.016789, 0.000101
7980, 0.016695, 0.000111
7981, 0.016688, 0.000126
7982, 0.016735, 9.7e-05
7983, 0.016531, 0.000199
7984, 0.017222, 9.6e-05
7985, 0.016312, 0.000102
7986, 0.016651, 0.000262
7987, 0.016765, 9.5e-05
7988, 0.016723, 0.00012
7989, 0.016533, 0.000107
7990, 0.016862, 9.9e-05
7991, 0.016653, 0.000103
7992, 0.016685, 0.000122
7993, 0.016831, 0.000115
7994, 0.016554, 0.000108
7995, 0.016596, 0.00011
7996, 0.016944, 9.7e-05
7997, 0.016614, 0.000106
7998, 0.016815, 0.000102
7999, 0.016538, 0.000109
8000, 0.016718, 0.000104
8001, 0.016867, 0.000106
8002, 0.01655, 0.000169
8003, 0.016601, 0.000167
8004, 0.016893, 9.9e-05
8005, 0.01651, 0.000179
8006, 0.016725, 9.6e-05
8007, 0.016821, 0.000145
8008, 0.016498, 0.000108
8009, 0.016772, 9.9e-05
8010, 0.016888, 0.000176
8011, 0.016421, 0.000107
8012, 0.016905, 9.9e-05
8013, 0.016849, 0.000107
8014, 0.016384, 0.000105
8015, 0.016963, 9.9e-05
8016, 0.016434, 0.000105
8017, 0.01674, 0.0001
8018, 0.016638, 9.8e-05
8019, 0.017325, 0.000205
8020, 0.016475, 9.9e-05
8021, 0.016307, 0.000127
8022, 0.017036, 0.000124
8023, 0.016395, 9.8e-05
8024, 0.016776, 0.000124
8025, 0.016849, 0.00011
8026, 0.016545, 0.0001
8027, 0.016583, 0.000105
8028, 0.017174, 9.9e-05
8029, 0.016197, 0.000105
8030, 0.016779, 0.000191
8031, 0.017104, 9.7e-05
8032, 0.016271, 0.000104
8033, 0.016914, 0.000111
8034, 0.016576, 0.0001
8035, 0.01684, 0.00012
8036, 0.016545, 0.000103
8037, 0.016995, 0.000102
8038, 0.016423, 0.000109
8039, 0.016696, 9.7e-05
8040, 0.016645, 0.000131
8041, 0.016875, 0.000139
8042, 0.016492, 9.9e-05
8043, 0.016931, 0.000121
8044, 0.016499, 0.000106
8045, 0.016934, 0.000101
8046, 0.016533, 0.000107
8047, 0.016829, 0.000102
8048, 0.016414, 0.0001
8049, 0.017001, 0.000127
8050, 0.016305, 0.000105
8051, 0.017095, 9.8e-05
8052, 0.016332, 0.000105
8053, 0.017037, 9.9e-05
8054, 0.016373, 0.000105
8055, 0.016758, 0.000105
8056, 0.016959, 9.9e-05
8057, 0.016434, 0.000109
8058, 0.016799, 0.000108
8059, 0.016689, 9.9e-05
8060, 0.016784, 0.000132
8061, 0.016488, 9.8e-05
8062, 0.017118, 0.000102
8063, 0.016328, 0.000102
8064, 0.016913, 9.9e-05
8065, 0.016491, 0.000108
8066, 0.016682, 0.000105
8067, 0.016706, 9.6e-05
8068, 0.017012, 0.000123
8069, 0.016377, 0.000108
8070, 0.01676, 9.6e-05
8071, 0.01699, 0.000108
8072, 0.016399, 9.7e-05
8073, 0.016658, 0.000102
8074, 0.016888, 0.000107
8075, 0.01646, 0.000101
8076, 0.017193, 0.000104
8077, 0.016556, 0.000109
8078, 0.016377, 9.6e-05
8079, 0.016631, 0.000105
8080, 0.016975, 0.000105
8081, 0.016667, 0.000102
8082, 0.01635, 0.000123
8083, 0.017107, 9.8e-05
8084, 0.016393, 0.000102
8085, 0.016896, 0.00013
8086, 0.016578, 9.8e-05
8087, 0.016496, 0.00015
8088, 0.016691, 0.000105
8089, 0.017212, 0.000103
8090, 0.016258, 0.000109
8091, 0.016791, 0.000106
8092, 0.016868, 9.7e-05
8093, 0.016855, 0.00019
8094, 0.016317, 9.9e-05
8095, 0.017003, 0.000101
8096, 0.01645, 0.000108
8097, 0.016805, 0.000101
8098, 0.016684, 0.00018
8099, 0.016739, 0.000105
8100, 0.01662, 9.7e-05
8101, 0.016683, 0.000107
8102, 0.016732, 0.000152
8103, 0.016589, 9.7e-05
8104, 0.016705, 0.000106
8105, 0.016853, 0.000128
8106, 0.016493, 9.8e-05
8107, 0.016947, 0.000109
8108, 0.016545, 0.000103
8109, 0.016616, 0.000108
8110, 0.016703, 0.000107
8111, 0.016879, 9.9e-05
8112, 0.01653, 0.000103
8113, 0.016664, 0.000108
8114, 0.016902, 9.8e-05
8115, 0.016458, 0.000107
8116, 0.017362, 9.8e-05
8117, 0.016239, 0.000103
8118, 0.016523, 0.000105
8119, 0.01671, 9.7e-05
8120, 0.016915, 0.000175
8121, 0.016432, 0.000111
8122, 0.016817, 0.0001
8123, 0.016945, 0.000158
8124, 0.016846, 0.000105
8125, 0.016474, 0.000121
8126, 0.016463, 0.000129
8127, 0.016702, 0.000148
8128, 0.016881, 9.6e-05
8129, 0.016505, 0.000107
8130, 0.017002, 0.0001
8131, 0.016457, 0.000106
8132, 0.018177, 0.000132
8133, 0.015416, 0.000102
8134, 0.016514, 0.000126
8135, 0.01694, 0.000108
8136, 0.016621, 9.9e-05
8137, 0.016573, 0.000108
8138, 0.016727, 9.9e-05
8139, 0.017033, 0.0001
8140, 0.016228, 0.000155
8141, 0.017088, 0.000101
8142, 0.016329, 0.000106
8143, 0.016656, 0.000101
8144, 0.016952, 0.00012
8145, 0.016511, 0.000107
8146, 0.016792, 0.000109
8147, 0.016643, 0.0001
8148, 0.016908, 0.000105
8149, 0.016374, 0.0001
8150, 0.016739, 0.000115
8151, 0.01696, 0.000106
8152, 0.016458, 9.8e-05
8153, 0.016632, 0.000111
8154, 0.016997, 0.000107
8155, 0.016492, 9.9e-05
8156, 0.016669, 0.00011
8157, 0.017003, 0.000106
8158, 0.016469, 9.7e-05
8159, 0.016888, 0.000132
8160, 0.01637, 0.0001
8161, 0.016716, 0.000165
8162, 0.016837, 0.000106
8163, 0.016857, 0.000152
8164, 0.016531, 0.000108
8165, 0.016885, 0.00011
8166, 0.016522, 9.9e-05
8167, 0.016661, 0.000107
8168, 0.016676, 0.000105
8169, 0.016898, 0.000101
8170, 0.016456, 0.000107
8171, 0.016731, 9.7e-05
8172, 0.017144, 0.000132
8173, 0.016511, 0.000108
8174, 0.016425, 9.6e-05
8175, 0.016895, 0.000124
8176, 0.016407, 0.000108
8177, 0.016991, 0.0001
8178, 0.016446, 0.00012
8179, 0.016718, 0.000103
8180, 0.016734, 0.0001
8181, 0.016912, 0.000131
8182, 0.016535, 9.9e-05
8183, 0.016633, 9.8e-05
8184, 0.016966, 0.000111
8185, 0.016365, 0.0001
8186, 0.016987, 0.000137
8187, 0.016346, 0.000108
8188, 0.016792, 9.9e-05
8189, 0.016639, 0.000109
8190, 0.017279, 0.000109
8191, 0.016505, 9.8e-05
8192, 0.016738, 0.000105
8193, 0.016562, 0.000108
8194, 0.016477, 9.8e-05
8195, 0.016678, 0.000105
8196, 0.017113, 9.8e-05
8197, 0.016267, 0.000111
8198, 0.016945, 0.000121
8199, 0.016571, 0.000101
8200, 0.016596, 0.000173
8201, 0.016688, 0.000109
8202, 0.016748, 9.8e-05
8203, 0.0169, 0.000104
8204, 0.016652, 9.7e-05
8205, 0.01779, 0.000109
8206, 0.015762, 0.000133
8207, 0.016326, 9.6e-05
8208, 0.016793, 0.000109
8209, 0.016499, 0.00011
8210, 0.016909, 9.9e-05
8211, 0.016991, 0.000142
8212, 0.016803, 0.000124
8213, 0.016166, 0.000103
8214, 0.016635, 0.000106
8215, 0.016878, 0.000104
8216, 0.016552, 9.6e-05
8217, 0.016721, 0.000129
8218, 0.016662, 0.0001
8219, 0.016617, 0.00015
8220, 0.01702, 0.000106
8221, 0.016417, 0.000103
8222, 0.016635, 0.000178
8223, 0.016795, 0.000107
8224, 0.016914, 9.9e-05
8225, 0.01652, 0.000109
8226, 0.016807, 0.000108
8227, 0.016579, 0.000106
8228, 0.016723, 0.000175
8229, 0.017099, 0.000101
8230, 0.016338, 0.000114
8231, 0.016808, 0.000136
8232, 0.016497, 9.6e-05
8233, 0.016924, 0.00011
8234, 0.016419, 0.000108
8235, 0.016737, 0.000101
8236, 0.017018, 0.000177
8237, 0.016405, 0.0001
8238, 0.016685, 9.8e-05
8239, 0.016978, 0.000121
8240, 0.016435, 9.9e-05
8241, 0.016824, 0.00011
8242, 0.016498, 0.000105
8243, 0.016784, 9.9e-05
8244, 0.016713, 0.000135
8245, 0.016609, 0.000109
8246, 0.016636, 9.8e-05
8247, 0.016626, 0.00011
8248, 0.01757, 9.7e-05
8249, 0.016041, 0.0001
8250, 0.01649, 0.000107
8251, 0.017045, 9.6e-05
8252, 0.016361, 0.000133
8253, 0.016651, 0.000108
8254, 0.017596, 9.9e-05
8255, 0.017589, 0.000178
8256, 0.015251, 0.000103
8257, 0.016848, 0.000102
8258, 0.016275, 0.000124
8259, 0.016892, 0.000122
8260, 0.01691, 0.000125
8261, 0.016437, 0.00028
8262, 0.017093, 0.000117
8263, 0.016466, 0.000146
8264, 0.016507, 0.000122
8265, 0.016747, 0.00011
8266, 0.016556, 0.000121
8267, 0.016663, 0.000115
8268, 0.016632, 0.000104
8269, 0.016655, 0.00012
8270, 0.016691, 0.000111
8271, 0.01672, 0.000123
8272, 0.0167, 0.000121
8273, 0.016698, 0.000106
8274, 0.016812, 0.000124
8275, 0.016594, 0.000119
8276, 0.016791, 0.000118
8277, 0.016617, 0.000121
8278, 0.016652, 0.000111
8279, 0.01666, 0.000111
8280, 0.016689, 0.000111
8281, 0.016788, 0.0001
8282, 0.01671, 0.000105
8283, 0.016575, 0.000157
8284, 0.016864, 9.8e-05
8285, 0.016637, 0.000139
8286, 0.016856, 0.000107
8287, 0.016579, 9.9e-05
8288, 0.016575, 0.000107
8289, 0.016719, 0.000107
8290, 0.016797, 0.000231
8291, 0.017037, 0.000404
8292, 0.016408, 9.7e-05
8293, 0.016556, 0.000142
8294, 0.016977, 0.000118
8295, 0.016499, 0.000101
8296, 0.016688, 0.000107
8297, 0.016966, 0.000112
8298, 0.01642, 9.8e-05
8299, 0.017071, 0.000137
8300, 0.016493, 0.000106
8301, 0.016724, 9.9e-05
8302, 0.016471, 0.000105
8303, 0.017037, 9.9e-05
8304, 0.016385, 9.8e-05
8305, 0.016678, 0.000131
8306, 0.017046, 9.7e-05
8307, 0.01636, 0.000108
8308, 0.01689, 0.000113
8309, 0.016561, 0.0001
8310, 0.016662, 0.000171
8311, 0.016648, 0.000106
8312, 0.016974, 9.9e-05
8313, 0.016357, 0.000111
8314, 0.016786, 9.6e-05
8315, 0.016742, 0.000103
8316, 0.017081, 0.000107
8317, 0.016356, 9.8e-05
8318, 0.016629, 0.000105
8319, 0.016822, 0.000106
8320, 0.016524, 9.8e-05
8321, 0.016668, 0.000185
8322, 0.016618, 0.000125
8323, 0.016851, 9.7e-05
8324, 0.016869, 0.000156
8325, 0.016731, 0.00011
8326, 0.016482, 0.00011
8327, 0.016669, 0.000126
8328, 0.016958, 9.8e-05
8329, 0.016445, 0.000116
8330, 0.016995, 0.000108
8331, 0.016453, 0.000103
8332, 0.016666, 0.000107
8333, 0.016829, 0.000107
8334, 0.016793, 0.000101
8335, 0.01643, 0.000109
8336, 0.016949, 9.8e-05
8337, 0.016758, 0.000103
8338, 0.016464, 0.000104
8339, 0.016716, 9.9e-05
8340, 0.016941, 0.000109
8341, 0.016425, 0.000108
8342, 0.01685, 9.8e-05
8343, 0.01647, 0.000164
8344, 0.016733, 0.00012
8345, 0.016662, 0.000102
8346, 0.017019, 0.000192
8347, 0.016436, 9.6e-05
8348, 0.016793, 9.7e-05
8349, 0.016615, 0.000137
8350, 0.017447, 9.9e-05
8351, 0.015944, 0.000125
8352, 0.017063, 0.000231
8353, 0.016336, 9.9e-05
8354, 0.01663, 0.000172
8355, 0.017478, 0.000114
8356, 0.016102, 9.8e-05
8357, 0.016587, 0.00016
8358, 0.017208, 0.000108
8359, 0.016222, 9.7e-05
8360, 0.016782, 0.000173
8361, 0.017068, 0.000101
8362, 0.016308, 0.000111
8363, 0.016586, 0.000104
8364, 0.017129, 9.8e-05
8365, 0.016252, 0.00011
8366, 0.016668, 0.000105
8367, 0.017156, 9.8e-05
8368, 0.016268, 0.000103
8369, 0.016949, 0.000136
8370, 0.016589, 0.000101
8371, 0.016728, 0.000106
8372, 0.016572, 9.8e-05
8373, 0.016611, 0.000111
8374, 0.01692, 0.000106
8375, 0.016488, 0.0001
8376, 0.01677, 0.000107
8377, 0.016855, 0.00011
8378, 0.016527, 9.9e-05
8379, 0.016792, 0.000106
8380, 0.016826, 9.9e-05
8381, 0.016417, 0.000102
8382, 0.016762, 0.000112
8383, 0.016564, 9.8e-05
8384, 0.01664, 0.000156
8385, 0.016756, 0.000111
8386, 0.016996, 9.9e-05
8387, 0.016356, 0.000108
8388, 0.016796, 0.00012
8389, 0.016923, 0.000101
8390, 0.016444, 0.000107
8391, 0.017077, 0.000113
8392, 0.016401, 0.000149
8393, 0.016593, 0.000161
8394, 0.016829, 9.8e-05
8395, 0.016916, 0.00012
8396, 0.016516, 0.000105
8397, 0.01672, 0.000102
8398, 0.016822, 0.000225
8399, 0.016446, 0.000106
8400, 0.016741, 9.9e-05
8401, 0.016922, 0.000111
8402, 0.016467, 9.8e-05
8403, 0.016876, 0.0001
8404, 0.016536, 0.000109
8405, 0.016689, 0.000101
8406, 0.016708, 0.000107
8407, 0.016974, 0.00011
8408, 0.016312, 9.8e-05
8409, 0.016756, 0.000107
8410, 0.016972, 0.000108
8411, 0.016345, 0.0001
8412, 0.016999, 0.000188
8413, 0.016427, 0.000102
8414, 0.016768, 0.000128
8415, 0.016556, 0.000108
8416, 0.017038, 9.9e-05
8417, 0.016364, 0.000124
8418, 0.016725, 0.000105
8419, 0.017041, 9.8e-05
8420, 0.016286, 0.000105
8421, 0.017039, 0.000146
8422, 0.016581, 9.7e-05
8423, 0.016451, 0.000108
8424, 0.016871, 9.8e-05
8425, 0.016843, 0.000105
8426, 0.016726, 0.000103
8427, 0.016517, 9.7e-05
8428, 0.01681, 0.000116
8429, 0.016747, 0.000106
8430, 0.016515, 9.8e-05
8431, 0.017179, 0.000105
8432, 0.016109, 0.000106
8433, 0.017002, 0.000101
8434, 0.016499, 0.000106
8435, 0.016911, 0.0001
8436, 0.016443, 0.000101
8437, 0.016733, 0.000136
8438, 0.016918, 9.7e-05
8439, 0.016441, 0.000138
8440, 0.016801, 0.000106
8441, 0.016855, 0.0001
8442, 0.016449, 0.000105
8443, 0.016943, 0.000105
8444, 0.016521, 9.8e-05
8445, 0.016542, 0.000114
8446, 0.016797, 9.8e-05
8447, 0.016926, 0.000113
8448, 0.016395, 0.000111
8449, 0.016914, 9.9e-05
8450, 0.016632, 0.000123
8451, 0.016506, 0.000104
8452, 0.017078, 9.9e-05
8453, 0.01637, 0.000107
8454, 0.016684, 0.000105
8455, 0.016775, 9.9e-05
8456, 0.017019, 0.000106
8457, 0.016423, 9.9e-05
8458, 0.016745, 0.000152
8459, 0.016894, 0.000117
8460, 0.016565, 0.000101
8461, 0.016751, 0.000115
8462, 0.01648, 0.000103
8463, 0.016783, 9.7e-05
8464, 0.016633, 0.000105
8465, 0.016955, 0.000108
8466, 0.016483, 9.8e-05
8467, 0.01662, 0.000105
8468, 0.017104, 9.9e-05
8469, 0.016464, 9.9e-05
8470, 0.016747, 0.000104
8471, 0.016801, 9.7e-05
8472, 0.016594, 0.000144
8473, 0.016741, 0.000114
8474, 0.016528, 9.8e-05
8475, 0.016667, 0.000123
8476, 0.016761, 0.000138
8477, 0.016894, 0.000101
8478, 0.01636, 0.000105
8479, 0.016732, 9.6e-05
8480, 0.016959, 0.000102
8481, 0.016391, 0.000122
8482, 0.017033, 0.000184
8483, 0.016388, 0.000106
8484, 0.01842, 0.000133
8485, 0.015271, 0.000103
8486, 0.016794, 0.000113
8487, 0.016362, 0.000129
8488, 0.016727, 9.7e-05
8489, 0.016798, 0.00011
8490, 0.01691, 0.000107
8491, 0.016888, 9.9e-05
8492, 0.016194, 0.000122
8493, 0.017118, 9.9e-05
8494, 0.016246, 0.000118
8495, 0.016915, 0.000107
8496, 0.016487, 9.6e-05
8497, 0.016716, 0.000124
8498, 0.016741, 0.000123
8499, 0.016837, 9.9e-05
8500, 0.016494, 0.000105
8501, 0.016774, 0.000101
8502, 0.016862, 0.000124
8503, 0.016398, 0.000107
8504, 0.016997, 9.6e-05
8505, 0.016427, 0.00011
8506, 0.016664, 0.000105
8507, 0.016813, 0.0001
8508, 0.01694, 0.000174
8509, 0.016411, 0.000108
8510, 0.01663, 0.0001
8511, 0.016993, 0.000264
8512, 0.016447, 9.9e-05
8513, 0.016944, 0.000103
8514, 0.016555, 0.000178
8515, 0.016808, 9.9e-05
8516, 0.016428, 0.000121
8517, 0.016833, 0.000107
8518, 0.016614, 9.7e-05
8519, 0.016644, 0.000106
8520, 0.017063, 0.000106
8521, 0.016402, 0.000101
8522, 0.016915, 0.000103
8523, 0.016642, 0.000101
8524, 0.016699, 0.000115
8525, 0.016535, 0.000109
8526, 0.017001, 9.9e-05
8527, 0.016361, 0.000108
8528, 0.016968, 0.000132
8529, 0.016482, 0.000101
8530, 0.016673, 0.000108
8531, 0.016849, 0.000104
8532, 0.016943, 9.9e-05
8533, 0.016222, 0.000111
8534, 0.016747, 9.9e-05
8535, 0.017011, 0.000101
8536, 0.016374, 0.000108
8537, 0.016705, 0.0001
8538, 0.017011, 0.000144
8539, 0.016324, 0.000105
8540, 0.016855, 0.000103
8541, 0.016661, 0.00011
8542, 0.016912, 0.000103
8543, 0.016399, 9.8e-05
8544, 0.017125, 0.000107
8545, 0.016295, 0.000101
8546, 0.016693, 9.8e-05
8547, 0.016767, 0.000105
8548, 0.017157, 9.8e-05
8549, 0.016213, 0.000129
8550, 0.016752, 0.000105
8551, 0.016904, 9.9e-05
8552, 0.01643, 0.000105
8553, 0.016725, 0.000109
8554, 0.016962, 9.6e-05
8555, 0.016474, 0.000106
8556, 0.016986, 9.9e-05
8557, 0.016286, 0.0001
8558, 0.016735, 0.00012
8559, 0.017027, 0.00011
8560, 0.017095, 0.000152
8561, 0.016208, 0.000189
8562, 0.016639, 0.000104
8563, 0.016759, 0.000142
8564, 0.016535, 0.000117
8565, 0.017382, 0.000111
8566, 0.01586, 0.000181
8567, 0.016752, 0.000107
8568, 0.016857, 0.000103
8569, 0.016453, 0.000126
8570, 0.016815, 0.00011
8571, 0.016819, 0.000119
8572, 0.01648, 0.000112
8573, 0.016739, 0.000107
8574, 0.016695, 0.000118
8575, 0.016595, 0.000108
8576, 0.016669, 0.000104
8577, 0.016982, 0.000132
8578, 0.016548, 0.0001
8579, 0.016953, 0.000101
8580, 0.016376, 0.00011
8581, 0.016744, 0.000101
8582, 0.016605, 0.000125
8583, 0.016729, 0.00012
8584, 0.016748, 9.9e-05
8585, 0.016609, 0.000108
8586, 0.016593, 0.000109
8587, 0.016937, 0.000125
8588, 0.016663, 0.000106
8589, 0.016632, 0.000102
8590, 0.017019, 0.000104
8591, 0.016379, 0.000105
8592, 0.016851, 9.8e-05
8593, 0.016947, 0.00011
8594, 0.016284, 0.000105
8595, 0.016908, 9.9e-05
8596, 0.016782, 0.000109
8597, 0.016379, 0.000107
8598, 0.016727, 9.7e-05
8599, 0.017076, 0.000137
8600, 0.01632, 9.9e-05
8601, 0.016714, 0.000101
8602, 0.01713, 0.000107
8603, 0.016269, 9.6e-05
8604, 0.016945, 0.000127
8605, 0.01649, 0.000113
8606, 0.01687, 9.7e-05
8607, 0.016573, 0.000107
8608, 0.016596, 0.000108
8609, 0.016951, 0.000107
8610, 0.016338, 0.000109
8611, 0.016914, 9.8e-05
8612, 0.017355, 0.000113
8613, 0.016084, 0.000107
8614, 0.016747, 9.9e-05
8615, 0.01643, 0.000182
8616, 0.016704, 0.000102
8617, 0.016826, 0.0001
8618, 0.016911, 0.000121
8619, 0.016375, 0.000107
8620, 0.016852, 9.8e-05
8621, 0.016841, 0.000188
8622, 0.016545, 0.000109
8623, 0.016607, 0.000104
8624, 0.016947, 0.000108
8625, 0.016501, 0.000102
8626, 0.016823, 0.000119
8627, 0.016539, 0.000155
8628, 0.016698, 9.8e-05
8629, 0.016709, 0.000108
8630, 0.017157, 0.000107
8631, 0.016343, 9.9e-05
8632, 0.016579, 0.000105
8633, 0.01699, 0.000103
8634, 0.016417, 9.9e-05
8635, 0.016909, 0.00011
8636, 0.016595, 9.8e-05
8637, 0.016611, 0.000144
8638, 0.016661, 0.000114
8639, 0.017033, 0.0001
8640, 0.016408, 0.000106
8641, 0.01667, 0.000107
8642, 0.017083, 9.8e-05
8643, 0.016289, 0.000104
8644, 0.016957, 0.000177
8645, 0.016503, 0.000102
8646, 0.016845, 0.000155
8647, 0.016582, 0.0001
8648, 0.016728, 0.000151
8649, 0.016504, 0.000111
8650, 0.01666, 0.0001
8651, 0.016982, 0.000189
8652, 0.016395, 0.000106
8653, 0.016995, 0.0001
8654, 0.016486, 0.000107
8655, 0.016666, 9.9e-05
8656, 0.016651, 9.9e-05
8657, 0.017104, 0.000108
8658, 0.016348, 9.8e-05
8659, 0.016679, 0.000113
8660, 0.0168, 0.000106
8661, 0.016824, 0.0001
8662, 0.016485, 0.000109
8663, 0.016713, 0.000108
8664, 0.016942, 9.7e-05
8665, 0.016394, 0.000113
8666, 0.017073, 9.8e-05
8667, 0.016334, 9.9e-05
8668, 0.016754, 0.000127
8669, 0.016709, 0.0001
8670, 0.016901, 0.000113
8671, 0.016404, 0.000104
8672, 0.0169, 9.6e-05
8673, 0.016833, 0.000212
8674, 0.016416, 0.000107
8675, 0.016952, 9.9e-05
8676, 0.016388, 0.000105
8677, 0.016711, 0.0001
8678, 0.016679, 0.000103
8679, 0.017025, 0.000166
8680, 0.016449, 0.000101
8681, 0.016589, 0.000196
8682, 0.017078, 0.000104
8683, 0.01653, 9.9e-05
8684, 0.016583, 0.000155
8685, 0.016943, 0.000108
8686, 0.016442, 9.8e-05
8687, 0.016876, 0.000179
8688, 0.016715, 9.9e-05
8689, 0.01649, 0.000103
8690, 0.016709, 0.000107
8691, 0.01701, 9.7e-05
8692, 0.016413, 0.000109
8693, 0.016785, 0.000109
8694, 0.017499, 0.000117
8695, 0.015879, 0.000168
8696, 0.016962, 0.000109
8697, 0.016375, 0.000101
8698, 0.016667, 0.000169
8699, 0.016751, 9.8e-05
8700, 0.017509, 0.000112
8701, 0.01587, 0.000107
8702, 0.016768, 9.8e-05
8703, 0.016944, 0.00011
8704, 0.016411, 0.000105
8705, 0.016717, 0.000103
8706, 0.016711, 0.000105
8707, 0.016772, 0.000128
8708, 0.017162, 0.000109
8709, 0.016214, 0.000198
8710, 0.016843, 0.000106
8711, 0.016376, 0.000106
8712, 0.017092, 0.000111
8713, 0.016417, 0.000102
8714, 0.017271, 0.000126
8715, 0.016121, 0.00011
8716, 0.016942, 9.8e-05
8717, 0.016321, 0.00011
8718, 0.016934, 0.000108
8719, 0.016539, 9.7e-05
8720, 0.016643, 0.000106
8721, 0.017093, 0.000102
8722, 0.016732, 9.8e-05
8723, 0.016421, 0.000105
8724, 0.016881, 9.8e-05
8725, 0.016677, 0.000144
